impl,config,mesh_file,num_triangles,grid_res,elapsed_ms
pthreads,pth_8t,data/bookshelf_0001.off,96,128,1.427447
pthreads,pth_1t,data/bookshelf_0001.off,96,128,4.197440
pthreads,pth_4t,data/bookshelf_0001.off,96,128,4.273422
pthreads,pth_8t,data/bookshelf_0001.off,96,128,3.331539
pthreads,pth_1t,data/bookshelf_0001.off,96,128,4.157911
pthreads,pth_4t,data/bookshelf_0001.off,96,128,1.337705
pthreads,pth_8t,data/bookshelf_0001.off,96,128,3.659675
pthreads,pth_1t,data/bottle_0001.off,1070,128,17.826179
pthreads,pth_4t,data/bottle_0001.off,1070,128,13.916261
pthreads,pth_8t,data/bottle_0001.off,1070,128,13.813209
pthreads,pth_1t,data/bottle_0001.off,1070,128,17.079451
pthreads,pth_4t,data/bottle_0001.off,1070,128,18.444054
pthreads,pth_8t,data/bottle_0001.off,1070,128,10.398605
pthreads,pth_1t,data/bottle_0001.off,1070,128,17.761469
pthreads,pth_4t,data/bottle_0001.off,1070,128,15.187295
pthreads,pth_8t,data/bottle_0001.off,1070,128,10.776298
pthreads,pth_1t,data/piano_0001.off,16719,128,19.292889
pthreads,pth_4t,data/piano_0001.off,16719,128,6.494673
pthreads,pth_8t,data/piano_0001.off,16719,128,8.533021
pthreads,pth_1t,data/piano_0001.off,16719,128,19.069684
pthreads,pth_4t,data/piano_0001.off,16719,128,6.709264
pthreads,pth_8t,data/piano_0001.off,16719,128,9.736211
pthreads,pth_1t,data/piano_0001.off,16719,128,18.495034
pthreads,pth_4t,data/piano_0001.off,16719,128,7.221908
pthreads,pth_8t,data/piano_0001.off,16719,128,7.217534
