impl,config,mesh_file,num_triangles,grid_res,elapsed_ms
openmp,omp_8t,data/guitar_0001.off,11325,64,3.341817
openmp,omp_1t,data/guitar_0001.off,11325,64,3.844432
openmp,omp_4t,data/guitar_0001.off,11325,64,1.616863
openmp,omp_8t,data/guitar_0001.off,11325,64,3.868979
openmp,omp_1t,data/lamp_0001.off,15328,64,9.132383
openmp,omp_4t,data/lamp_0001.off,15328,64,3.316198
openmp,omp_8t,data/lamp_0001.off,15328,64,9.506933
openmp,omp_1t,data/lamp_0001.off,15328,64,9.566752
openmp,omp_4t,data/lamp_0001.off,15328,64,6.186840
openmp,omp_8t,data/lamp_0001.off,15328,64,7.009118
openmp,omp_1t,data/lamp_0001.off,15328,64,9.929887
openmp,omp_4t,data/lamp_0001.off,15328,64,3.951229
openmp,omp_8t,data/lamp_0001.off,15328,64,5.178276
openmp,omp_1t,data/person_0001.off,22509,64,9.539612
openmp,omp_4t,data/person_0001.off,22509,64,3.105847
openmp,omp_8t,data/person_0001.off,22509,64,17.049250
openmp,omp_1t,data/person_0001.off,22509,64,10.044825
openmp,omp_4t,data/person_0001.off,22509,64,11.169360
openmp,omp_8t,data/person_0001.off,22509,64,18.398043
openmp,omp_1t,data/person_0001.off,22509,64,9.562391
openmp,omp_4t,data/person_0001.off,22509,64,3.751225
openmp,omp_8t,data/person_0001.off,22509,64,1.834815
openmp,omp_1t,data/bookshelf_0001.off,96,64,1.130961
openmp,omp_4t,data/bookshelf_0001.off,96,64,1.149666
openmp,omp_8t,data/bookshelf_0001.off,96,64,5.291279
openmp,omp_1t,data/bookshelf_0001.off,96,64,1.055540
openmp,omp_4t,data/bookshelf_0001.off,96,64,2.180624
openmp,omp_8t,data/bookshelf_0001.off,96,64,3.281477
openmp,omp_1t,data/bookshelf_0001.off,96,64,1.014311
openmp,omp_4t,data/bookshelf_0001.off,96,64,1.482078
openmp,omp_8t,data/bookshelf_0001.off,96,64,14.326336
openmp,omp_1t,data/bottle_0001.off,1070,64,3.567090
openmp,omp_4t,data/bottle_0001.off,1070,64,2.376832
openmp,omp_8t,data/bottle_0001.off,1070,64,11.775301
openmp,omp_1t,data/bottle_0001.off,1070,64,3.609986
openmp,omp_4t,data/bottle_0001.off,1070,64,4.269095
openmp,omp_8t,data/bottle_0001.off,1070,64,8.452552
openmp,omp_1t,data/bottle_0001.off,1070,64,3.947708
openmp,omp_4t,data/bottle_0001.off,1070,64,2.555315
openmp,omp_8t,data/bottle_0001.off,1070,64,6.284056
openmp,omp_1t,data/piano_0001.off,16719,64,7.645083
openmp,omp_4t,data/piano_0001.off,16719,64,2.583782
openmp,omp_8t,data/piano_0001.off,16719,64,3.858152
openmp,omp_1t,data/piano_0001.off,16719,64,7.382493
